State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10,State_11,State_12,State_13,State_14,State_15,Action_Check,Action_Call,Action_Fold,Action_Raise Small,Action_Bet Big,Action_Bet Small
1,0,0,0,3,0,0,2,3,0,0,0,0,0,2,2,-6.034447020000001,10.108552000000001,-3.08,-6.4531600000000005,-4.720000000000001,-3.538
1,0,0,0,2,1,0,2,3,2,1,0,0,0,0,4,3.1448833277092185,40.26300506320297,-4.646139261875,-4.796790444909377,-6.00579613125,-4.207442774375
1,0,0,0,3,1,0,2,4,2,1,0,0,0,0,4,-1.905,4.995,-1.0,-1.0,-0.75,0.0
1,0,0,1,2,1,1,1,0,2,1,0,2,0,0,5,0.05,0.0,0.0,0.0,0.0,0.0
1,0,0,1,3,1,1,2,1,2,1,1,2,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,1,0,0,2,1,2,1,0,0,0,0,2,11.987783110079341,28.239429555093754,-11.821810657937501,1.5849382043182814,-6.086268143750001,7.0011045437499995
2,1,0,0,2,0,0,2,2,2,1,0,0,0,0,2,1.546,3.05692875,-3.8751462500000002,0.0,-2.9097500000000003,1.59635375
2,1,0,0,2,0,1,1,0,2,1,0,0,0,0,4,0.30000000000000004,3.5475000000000003,0.0,0.5,0.0,0.0
2,0,0,1,3,1,0,2,1,2,1,0,0,0,0,4,-0.328523557331868,41.624261754342044,-10.8604351875,8.619371356497188,1.6895725000000001,6.073388651643134
1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5,0.87802999375,15.990025,-3.9050000000000002,-3.5299750000000003,-1.965,-0.5
1,0,0,0,2,1,0,1,0,2,1,0,0,0,1,3,0.1,3.2700000000000005,0.0,-0.5,-0.75,-0.5
1,0,0,0,1,1,0,2,2,3,1,0,0,0,1,3,0.93470125,7.52422761875,-1.9050000000000002,-1.49525,-1.32527375,-0.49524999999999997
1,0,0,0,2,1,0,2,2,3,2,0,0,0,1,3,0.25,4.5,-1.0,0.0,-1.5,0.0
1,0,0,0,3,1,0,2,2,3,2,0,0,0,1,3,3.0,4.0,-1.0,-1.0,-0.75,-1.4500000000000002
1,0,0,1,2,1,1,1,0,1,2,0,0,0,1,2,0.05,0.75,0.0,0.0,0.0,0.0
1,0,0,1,3,1,1,1,0,1,2,0,1,0,1,2,-1.0,0.0,-1.0,0.0,0.0,0.0
2,0,0,1,3,0,0,2,2,2,1,0,0,0,0,2,11.166714699895165,3.5243592089900417,-2.8451025,0.9800624374999998,0.32499999999999996,2.7255000000000003
2,1,0,0,3,0,0,2,2,1,1,1,0,0,0,3,1.0,0.0,-2.0,0.0,0.0,-0.5025000000000002
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,2.0635495,5.491912612499999,-15.120497625000002,-1.40025,-6.956225,-3.43575
2,0,0,1,2,0,1,2,3,3,1,0,1,0,0,2,0.6000000000000001,2.0,0.0,0.0,0.0,0.0
2,0,0,1,3,0,1,2,3,3,1,0,2,0,2,2,1.16,0.33,-1.2000000000000002,0.0,0.0,0.0
2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,19.466259227034353,50.44676427396272,-35.28885225070247,2.7351911875,-7.350665853134935,11.562314179758463
2,0,0,1,3,1,0,1,0,1,1,1,0,0,2,2,1.019415,1.2152444250000003,-1.2800000000000002,0.0,2.3240462028750004,-1.21605
1,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,1.6544430000000003,5.891305000000001,-8.43285,-1.1,-6.721532750000001,-1.5858270000000003
2,0,1,1,2,1,0,1,0,1,1,0,0,0,0,2,2.1195974125,6.1540125,-4.933737499999999,0.0,2.0475,3.0285
2,0,0,1,2,1,0,2,1,2,1,0,0,0,0,2,6.7246433081250006,24.83207229650891,-19.310765207720937,2.25262198125,3.77799371696875,3.61886791728125
1,0,0,0,2,1,0,2,1,2,1,0,0,0,1,1,0.3,3.025,-4.0,0.0,-1.5,-0.405
1,0,0,0,3,1,0,2,1,2,1,0,0,0,1,1,-2.0,-1.9050000000000002,-3.0,0.0,-3.35,-1.0
1,0,1,0,1,0,0,2,2,0,0,0,0,0,0,1,14.69183718611379,51.88559247318704,-91.57390283917273,0.0,-13.52263180789537,-12.975334861379881
2,0,0,1,2,1,0,2,2,2,1,0,0,0,0,1,2.8753537500000004,7.537678750000001,-13.2817625,0.0,2.14385375,1.09635375
3,1,0,0,1,0,1,1,0,2,1,0,0,0,0,1,0.0,1.0,-2.92875,0.0,0.75,0.0
2,0,0,1,2,1,0,2,1,1,1,0,1,0,0,0,0.7500000000000001,1.0,-1.9525000000000001,0.0,0.5,1.0
2,0,0,1,3,1,0,2,1,1,1,0,2,0,0,0,2.0,0.0,-1.0,0.0,0.0,0.0
2,0,0,1,3,1,0,2,1,2,1,0,1,0,0,0,-3.0,0.0,-5.805,0.0,0.5,0.5
1,0,0,1,2,1,0,1,0,1,2,0,0,0,0,0,2.411997344375,11.994476250000002,-36.92861291628125,0.0,-4.216475,-4.08752113125
2,0,1,1,1,1,0,2,2,2,1,0,0,0,1,3,0.30000000000000004,0.5,0.0,0.5,0.0,0.5
2,0,1,1,2,1,0,2,2,2,1,0,0,0,2,3,0.16000000000000003,0.0,0.0,0.0,0.0,0.0
2,0,1,1,3,1,0,2,3,2,1,0,1,0,2,3,0.0,1.0894000000000001,0.0,0.0,0.0,0.52
1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,5,2.6015712562812494,26.21239447503125,-3.480765,-4.54667750625,-3.20525100625,-1.809746761875
1,0,0,0,3,1,0,1,0,1,2,0,0,1,0,5,4.004025,6.185,-1.0,-1.905,0.0,-0.905
2,0,0,1,2,0,0,2,1,0,0,1,0,0,1,3,1.4943181018750002,10.011453625000001,-3.0,1.2845250000000001,-1.5,1.01425
2,0,1,1,1,0,0,2,1,2,1,0,0,0,0,4,24.61910446078126,105.97750851405023,-12.394974265493579,19.83466035721297,-8.106506125555777,14.412681985836635
1,0,0,1,1,1,0,2,1,3,2,0,0,0,0,4,2.4702548749999997,19.444926125000002,-3.8005000000000004,-2.8057250000000002,-3.3899500000000002,-2.174975
1,1,0,0,2,1,0,2,1,1,2,0,0,0,0,4,0.19974999999999998,0.5,0.0,0.0,-0.75,0.0
1,0,0,0,2,1,0,2,3,2,1,1,0,0,0,5,0.3,0.25475000000000003,-1.0,0.0,0.0,0.0
1,0,0,0,3,1,0,2,3,2,1,1,0,0,0,5,-3.9050000000000002,4.29,-1.0,-1.0,0.0,-1.0
2,0,0,1,2,0,1,2,3,3,1,1,0,0,0,5,0.62407375,7.232262500000001,0.0,0.5,2.0995125,0.5
1,1,0,0,1,1,0,2,2,3,2,0,0,0,0,5,0.25,6.74,-2.0,-0.5,-0.655,-0.5
1,1,0,0,2,1,0,2,2,3,2,0,0,0,0,5,0.1,2.75,0.0,-0.5,-1.5,0.0
2,0,1,1,2,0,0,2,1,3,1,0,0,0,0,2,3.9328448125000004,15.11496625,-13.44879625,0.5,-3.68825,1.0474999999999999
2,0,1,1,3,1,0,2,2,3,1,0,0,0,2,2,-1.7600000000000005,0.7781,-2.8000000000000003,0.0,-0.603,2.5167
2,1,0,0,3,0,0,2,1,1,1,0,0,0,0,4,-1.5228769875000001,11.9844105125,-1.7064499999999998,0.0,-2.0604750000000003,4.217347500000001
2,0,0,1,1,1,0,2,3,3,1,0,0,0,0,4,14.729947654994719,83.71926682975092,-12.113101951901708,17.525264378195356,8.837461076787156,10.026522475500865
2,0,0,1,2,1,0,2,4,3,2,0,0,0,0,4,0.45000000000000007,9.3235699375,-3.0,1.0495125,1.5995125,2.01425
2,0,0,1,3,1,0,2,4,3,2,0,0,0,0,4,2.0,9.2640761875,-1.0,2.1440149375,0.0,3.495
2,1,0,0,1,1,0,2,1,1,2,0,0,0,0,4,3.0741513098109374,17.373374212812504,-6.599633750000001,3.1935274375000002,0.5995125,1.01425
2,1,0,0,2,1,0,2,1,1,2,0,0,0,0,4,4.0517974456875,31.819495865404754,-5.469413990797344,2.13744125,4.1968024792508,4.527967293750001
1,0,0,0,2,0,1,2,1,0,0,0,0,0,0,4,2.3714201249999993,24.414503855656253,-6.70124875,-6.0152737499999995,-3.1163976250000003,-0.929225
1,0,0,0,2,1,0,0,0,1,2,0,0,0,0,4,0.64475,3.74975,0.0,0.0,-0.74525,0.0
1,0,0,0,3,1,0,0,0,1,2,0,0,1,0,4,1.0,0.0,0.0,0.0,0.0,0.0
2,0,1,1,1,0,0,1,0,2,1,0,0,0,0,5,3.5627655414374995,27.696282406840155,-1.9,3.3134287500000004,-5.230826976722344,2.9009950000000004
2,0,1,1,2,1,0,1,0,2,1,0,0,0,0,5,2.4586000687500005,20.819514369374996,-1.8430588125,3.4844034940625,1.5,2.2415149375
2,0,0,1,2,0,1,2,1,3,1,0,0,0,0,5,1.207525,23.207641250000005,-4.739225,2.2895125000000003,0.5,2.1092500000000003
1,0,1,0,3,0,0,2,1,1,2,0,0,0,0,5,1.0,4.0,-1.9,-1.0,-0.75,-0.5
1,0,0,0,3,0,1,2,2,0,0,1,1,0,0,5,-1.6504999999999999,9.985025,0.0,-1.674975,-1.5,-1.0
1,0,1,0,1,1,0,2,3,2,1,0,0,0,0,5,0.43545125,7.27475,-2.0,-0.905,-0.74525,-1.0
1,0,1,0,2,1,0,2,3,2,1,0,0,0,0,5,1.490457963125,10.029780118749999,-3.9905,-2.89552375,-0.74052375,-0.4254747562500001
2,0,0,1,2,0,0,2,1,1,1,0,0,0,1,2,5.231512762812501,21.188297600312502,-11.085516250000001,0.5,-4.8796925,2.25262198125
2,0,0,1,3,0,0,2,2,3,2,0,0,0,2,2,16.344978,20.264559000000002,-5.971987400000001,4.7112541000000006,-0.2774580999999996,7.1035396
3,1,0,0,1,0,0,2,2,2,1,0,0,0,0,4,6.738678257671877,29.28153193653125,-5.602766530937501,3.2617858338437498,0.9203929007187499,1.5285
2,0,0,1,1,0,0,2,2,3,1,0,0,0,1,4,0.7932649375,6.1372625,-1.0,1.0,-0.75,0.5
2,0,1,1,1,1,0,2,2,2,1,0,0,0,0,4,2.3629575000000003,14.84298823125,-3.97157125,2.6137625,1.51425,0.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0.5995,5.489251250000001,-5.9,-0.5,-2.07527375,-1.0
1,0,0,0,2,0,0,2,1,0,0,0,1,0,0,3,0.24975000000000003,5.570625000000001,-2.0,0.0,-2.9050000000000002,-1.0
1,0,0,0,3,0,0,2,2,0,0,0,1,0,0,3,0.0,2.0,0.0,0.0,-0.75,0.0
2,0,0,1,2,0,0,2,2,0,0,0,0,0,0,3,7.0875488894046885,38.463292220352294,-3.7962249999999997,3.663512050625,-4.82853260363797,0.5
2,0,0,1,3,0,0,2,2,0,0,0,0,0,0,3,-0.81,10.945124875,-3.0,1.4975,-2.649975,-0.36950000000000005
1,0,0,1,1,0,0,2,2,3,1,0,0,0,1,3,0.39925,3.52947625,-1.0,-0.5,-0.75,0.0
1,0,0,1,2,0,1,2,3,3,1,0,0,0,2,2,0.3496,0.7899999999999999,-1.16,-0.6000000000000001,0.0,0.0
1,0,0,1,3,0,1,2,3,3,1,0,0,0,2,2,-0.32000000000000006,0.87,-1.32,0.0,-0.806,-1.9140000000000001
1,1,0,0,1,1,0,2,1,1,2,0,0,0,0,4,0.195,1.75,-2.0,-0.5,0.0,0.0
2,0,0,1,2,0,0,1,0,2,1,0,0,0,0,5,9.21619853711442,71.21709474974757,-4.7471114221417245,14.771116589913444,-6.524274959003125,6.7982197735047665
1,0,1,0,2,0,0,1,0,1,1,0,0,0,0,2,0.5255,3.27975,-5.8100000000000005,-0.405,-3.0,-0.905
2,0,0,1,1,0,0,2,2,0,0,1,0,0,1,2,1.4306037500000002,6.511750000000001,-1.0,0.0,0.0,0.5
2,0,0,1,2,0,0,2,2,0,0,2,0,0,2,2,0.2627,0.66,0.0,0.0,0.0,0.0
2,0,0,1,3,0,0,2,2,0,0,2,0,0,2,2,1.16,6.9743,-4.0845,0.0,-0.0053400000000003445,0.0
1,0,0,1,1,1,0,2,1,2,2,0,0,0,0,4,1.3044537500000002,17.752632737500004,-2.8100000000000005,-3.8004999999999995,-3.65454875,-1.48107113125
1,0,0,1,2,1,0,2,1,2,2,0,0,0,0,4,2.5254047500000003,25.23955960003125,-7.906892758712657,-4.027484143125,-2.36545,-2.6893197512187497
1,0,0,1,3,1,0,2,1,2,2,0,0,0,0,4,1.2985312499999995,29.182576453687503,-6.591725,-5.1063976250000005,-2.9050000000000002,-0.8104750000000001
2,0,0,1,3,0,0,2,2,3,1,0,0,0,1,2,16.62927925437188,30.400798333750007,-7.0457099813125,1.8117265125000004,-3.9114859875000003,11.659965699999999
1,0,0,1,2,1,0,1,0,1,2,0,0,0,2,2,0.25,0.8799999999999999,-2.6400000000000006,0.0,0.0,-0.8800000000000001
1,0,0,1,3,1,0,2,1,1,2,0,0,0,2,1,2.12,3.8,-4.02,0.0,0.6499999999999999,-0.61
2,0,1,1,1,0,0,2,1,0,0,0,1,0,0,4,6.060324927782012,39.085165864651785,-6.172771314634376,6.65975175915625,-4.246763908019523,5.704668456262228
2,0,1,1,2,0,0,2,1,0,0,0,2,0,0,4,0.15000000000000002,3.0950000000000006,-1.0,0.5,0.0,0.5
2,0,0,1,1,0,0,2,2,0,0,0,1,0,0,5,12.62831766028456,68.31629857088573,-2.7584625000000003,12.282160245505782,-5.386281382819499,7.338167588965627
2,0,0,1,1,0,1,2,2,0,0,0,0,0,0,5,1.3763537500000003,9.1465125,-3.89075,1.0,0.0,0.5
3,1,0,1,1,0,0,2,1,2,1,0,0,0,0,5,11.683048425461832,50.35141147110985,-6.82398397763797,6.9977906628125,6.711589516024697,5.497088862799532
3,1,0,1,2,0,0,2,1,2,1,0,0,0,0,5,3.7390600213437497,15.3747644625,-1.0,2.095,0.75,1.59770073125
2,0,0,1,1,0,0,2,2,2,1,1,0,0,0,0,1.34925,1.0,-9.9715,0.0,-0.75,0.0
2,0,1,1,3,0,0,2,1,0,0,0,1,0,0,0,-2.9,1.0,-2.8575000000000004,0.0,-1.675,0.08999999999999975
1,0,0,1,3,1,0,1,0,1,1,0,0,0,0,0,0.1450000693750001,14.172150000000002,-41.23771153125,0.0,-9.4905954088125,-3.7319500000000003
1,0,1,0,3,0,0,2,1,2,1,0,0,0,0,0,5.175025,12.227275,-24.0192025,0.0,0.0,-1.5295000000000003
1,0,0,0,2,0,0,1,0,1,1,0,0,0,1,2,2.23562108753125,9.973593448812498,-6.87184488125,-0.5,-4.14767113125,-4.2747487500000005
1,0,0,0,3,0,0,2,1,1,1,1,0,0,1,2,3.28355,5.085,-1.9050000000000002,-1.2695000000000003,0.0,0.9100975000000002
1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3,0.0,0.75,0.0,0.0,0.0,0.0
1,0,0,0,2,0,1,2,1,0,0,0,1,0,1,3,0.05,2.75,-0.9050000000000001,-0.5,-1.5,0.0
2,0,0,1,3,1,1,1,0,2,2,1,0,0,0,4,1.0,0.04226250000000009,0.0,0.5995125,0.5,0.0
2,0,0,1,2,1,0,1,0,1,2,0,0,0,0,5,4.601870917465157,28.92529017134375,-4.7387375,3.19586625,0.51425,3.2677037500000004
1,0,1,0,2,0,0,2,1,2,1,0,0,0,0,5,6.1366608859404685,43.67901281846861,-6.760183702903282,-5.68466926371875,-7.630438558062501,-1.90025
1,0,0,1,3,1,0,2,2,2,2,0,0,0,0,4,9.056825,18.16905,-5.810475,-2.3104750000000003,-1.5,-1.0
1,0,0,1,2,0,0,1,0,1,1,0,0,0,0,3,0.6755,3.275,0.0,-0.5,-0.75,-1.4905
2,0,0,1,2,0,1,1,0,1,1,0,0,0,0,4,3.9741780874999995,23.325615631968745,-3.8432500000000003,4.494399875,1.65810375,0.5
1,0,0,1,1,0,0,2,1,3,2,0,0,0,0,5,4.3369720346937495,33.695673083840624,-5.591349382468751,-3.503835399375,-6.82477889496875,-1.75527375
1,0,0,1,2,0,0,2,1,3,2,0,0,0,0,5,1.4382789875000002,19.776506599406254,-1.99052375,-3.67457125,-1.941131375,-2.3009987499999998
1,0,0,1,3,0,0,2,2,3,2,0,0,0,0,5,11.467127375,11.26455,-1.0,-1.165475,-2.1550000000000002,-1.300975
1,0,0,0,2,0,1,2,1,1,1,0,1,0,0,1,0.19974999999999998,1.75475,0.0,0.0,0.0,0.0
3,1,0,1,2,0,0,2,2,3,1,0,0,0,1,1,0.15000000000000002,2.5,-1.0,0.0,0.75,0.0
3,1,0,1,3,1,0,2,3,3,2,0,0,0,2,1,1.1199999999999999,2.16,0.0,0.0,0.0,0.0
2,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,7.689626497521875,14.231171425,-37.056442841156255,0.0,-7.5460302724062505,4.83217875
2,0,0,1,3,0,1,2,4,3,1,0,1,0,0,0,-1.0,5.0,-8.477,0.0,0.0,0.5
2,0,0,1,2,1,0,2,2,2,2,0,0,0,0,0,5.867235241096877,9.298316995718752,-26.947451167284378,0.0,3.595,3.21842875
1,0,0,0,1,0,0,2,2,0,0,1,0,0,0,1,1.7317050000000003,8.0183577375,-22.66884375,0.0,-5.15602375,-1.98107113125
2,1,0,0,2,0,0,2,1,1,1,1,0,0,0,1,0.0,2.0,-1.0,0.0,0.0,0.0
1,0,0,0,3,0,0,2,2,2,1,0,0,0,0,1,3.1874434593749994,5.125875,-16.189321353125003,0.0,-2.1050000000000004,-0.5
1,0,0,0,3,1,0,2,2,1,1,1,0,0,0,0,-14.549000156249999,10.16005,-25.38976900296875,0.0,-1.5,-4.765475
2,0,0,1,3,0,0,2,1,2,1,1,0,0,0,0,7.280000000000001,5.095,-16.025975,0.0,-1.5,1.5950000000000002
1,0,0,0,1,1,0,2,3,3,1,1,0,0,0,0,0.25,3.0,-11.615,0.0,0.0,-0.5
1,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,1.8014624875,7.009226249999999,-25.463989281843755,0.0,-4.11099875,-4.00677113125
1,0,0,0,3,0,1,1,0,1,2,0,1,0,0,0,1.0,0.0,-2.0,0.0,-1.5,0.55
2,0,0,1,2,0,1,2,3,3,1,0,0,0,0,0,13.373845291422636,20.238747904468752,-45.87687036372732,0.0,8.052925382174532,5.17030210259375
2,0,0,1,3,1,0,2,1,3,2,0,0,0,0,0,57.29574923381636,20.894750309344982,-51.03857979368273,0.0,23.39222786817904,14.0731731261875
2,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0.45000000000000007,1.01425,-6.852500000000001,0.0,0.0,0.5
2,0,0,1,2,0,1,2,1,2,1,0,1,0,0,0,1.1992500000000001,2.0,-12.357750000000001,0.0,0.5,0.5
2,0,1,1,3,0,0,2,1,2,1,0,0,0,0,0,8.569287500000002,9.2267875,-10.515,0.0,-0.10200000000000009,6.4925
2,1,0,0,2,0,0,2,1,2,1,0,0,0,0,0,9.981240870538658,22.172853025000002,-51.49165303640844,0.0,-6.753126393750001,9.789268280093749
1,0,0,1,1,0,0,2,3,0,0,0,1,0,0,0,1.386607375,7.009499999999999,-10.59552375,0.0,-3.74525,-1.49525
1,0,0,1,2,0,0,2,3,0,0,0,2,0,0,0,0.1,0.0,-1.0,0.0,-0.75,0.0
2,0,0,1,1,0,0,2,2,3,2,0,0,0,0,2,3.963782,17.65208660625,-7.284150893750001,1.2845250000000001,-2.1407499999999997,2.0631037500000002
2,0,0,1,2,0,0,2,3,3,2,0,0,0,0,2,0.7975000000000001,1.51425,-2.98575,0.0,0.0,0.0
2,0,0,1,3,0,1,2,4,3,2,0,1,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,2,1,0,2,1,3,2,0,0,0,1,2,0.14975,3.75,-1.0,0.0,-3.0,-1.5
1,0,0,1,3,1,0,2,2,3,2,0,0,1,1,2,0.0,2.0,0.0,0.0,-1.675,0.55
1,0,0,1,3,0,0,2,2,3,2,0,0,0,0,4,9.37996375,10.336775,-0.9050000000000001,-1.94775,-0.75,-0.355
1,0,0,1,3,1,0,2,2,3,1,0,0,0,0,4,-6.458525612499999,31.929879500000006,-3.0,-4.44595,-5.526897625,-2.715475
1,0,0,0,2,0,1,2,1,2,1,0,0,0,0,5,1.397206351349844,12.026427849406248,-4.824475,-2.4197249999999997,-3.479627625,-1.41029613125
1,0,0,0,3,0,1,2,2,2,1,0,0,0,0,5,0.28952500000000025,7.160025000000001,-2.810475,-0.6749750000000001,-1.33,-0.405
2,0,1,1,1,1,0,2,2,3,1,0,0,0,0,5,4.7197030318749995,35.228376035897384,-8.51179826157006,4.707955283451266,3.80596566875,1.84105
1,0,0,1,3,0,0,2,1,1,1,1,0,0,0,5,0.9950000000000001,7.985025,-1.8104749999999998,-1.0,-0.75,-0.5
2,0,1,1,2,0,0,2,2,2,1,0,0,0,1,2,0.7500000000000001,5.001775,-2.0,0.5,-0.75,0.0
2,0,1,1,3,0,1,2,3,2,1,0,1,0,2,2,1.1199999999999999,1.4800000000000002,0.0,0.0,0.0,0.0
2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0
2,0,0,1,2,0,0,1,0,0,0,1,0,0,1,4,0.0,1.0,0.0,0.0,-0.75,0.0
2,0,0,1,2,0,0,2,1,0,0,1,2,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0
2,0,1,1,2,0,0,2,1,0,0,0,1,0,0,5,1.4607,15.607760628746874,-2.8575000000000004,2.1945125,-2.9525,2.404149875
2,0,1,1,3,0,0,2,1,0,0,0,1,0,0,5,0.09499999999999997,6.137262500000001,-0.9004875000000001,0.5,0.0,1.0
2,0,0,1,3,0,1,2,1,3,1,0,0,0,0,5,3.0949999999999998,8.185,-1.9050000000000002,1.0950000000000002,0.0,0.5
2,0,0,1,1,1,0,2,1,1,1,0,0,0,1,2,4.854535000000001,16.227754937500002,-5.7627375,0.5475,1.9975,4.8002299375
3,1,0,1,1,0,0,1,0,3,1,0,0,0,0,2,10.02069194071875,29.86294062311203,-11.696102371044221,1.0426787499999999,4.07522573125,4.6925132312499995
3,1,0,1,2,0,0,1,0,3,1,0,0,0,1,1,0.30000000000000004,0.0,-2.0,0.0,0.0,0.0
3,1,0,1,3,0,1,1,0,3,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.74625,0.0
1,0,0,1,2,0,0,2,1,1,1,1,0,0,1,2,0.1,0.5,-1.0,-0.905,0.0,-0.5
1,0,0,0,1,1,0,2,2,2,2,0,0,0,1,1,0.1,0.0,-1.0,0.0,-0.75,0.0
1,0,0,0,2,1,0,2,2,2,2,0,0,0,1,1,0.0,-0.25,-3.0,0.0,-1.5,0.0
1,0,0,0,3,1,0,2,3,2,2,0,0,0,2,1,2.6800000000000006,5.753,-2.24,0.0,0.0,0.0
2,0,0,1,1,0,0,2,1,3,1,1,0,0,0,2,1.8347374999999997,7.571,-3.8575000000000004,0.0,-1.48575,2.06175
2,0,0,1,2,0,0,2,1,3,1,2,0,0,0,2,0.0,0.0,-1.0,0.0,0.0,0.0
2,0,0,1,1,1,0,2,3,3,1,0,0,0,0,2,2.293275,9.70011625,-7.743487500000001,0.5,5.2492036875000005,3.09635375
2,0,0,1,2,1,0,2,4,3,2,0,0,0,1,2,0.15000000000000002,1.0,-1.0,0.0,0.0,0.5
2,0,0,1,3,1,0,2,4,3,2,0,0,0,2,1,0.0,4.86,0.0,0.0,0.0,1.7670500000000002
2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2.0685149375000003,8.5768,0.0,0.5,1.5474999999999999,1.51425
2,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,2.9925124999999992,8.725191250000002,-2.97157125,0.5,0.5,1.51425
2,0,0,1,3,0,1,1,0,0,0,0,0,0,1,2,-5.78125,1.25,0.0,0.0,-1.0050000000000003,0.0
1,0,0,1,3,0,0,2,2,0,0,0,0,0,0,4,-13.023164615815814,49.76369136962843,-6.3666174600723435,-5.474942469402813,-6.838986571190626,-4.7419453581875
1,0,1,0,2,1,0,2,2,2,1,0,0,0,0,4,1.7411765125000003,17.996078743749997,-3.7950725,-1.9905,-5.7050725,-1.57442363125
2,0,0,1,2,1,0,2,1,1,1,0,1,0,0,4,0.15000000000000002,1.5,0.0,0.0,0.0,0.0
1,0,1,0,2,0,1,1,0,1,1,0,2,0,0,4,0.25,4.0,-1.0,-1.5,0.0,-0.5
2,0,0,1,3,0,0,2,1,2,1,0,0,0,0,5,9.082195213125,43.11220162905131,-1.7932911743750002,8.4980066149375,-3.568382462393438,2.68460707491853
2,0,1,1,2,1,0,1,0,2,1,0,0,0,2,2,1.1823000000000001,4.3741,0.0,0.0,0.58,1.6600000000000001
2,0,1,1,3,1,0,2,1,2,1,0,0,0,2,1,1.72,-2.0,0.0,0.0,0.0,0.0
1,0,0,0,2,1,0,1,0,2,1,1,0,0,0,1,0.05,2.0,-4.0,0.0,0.0,-1.0
2,1,0,0,3,1,0,2,1,1,2,1,0,0,0,0,-0.8999999999999999,0.0,-4.952500000000001,0.0,0.0,0.5
1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,3,1.2280726568750002,7.819413750000001,-2.9050000000000002,-1.98577375,-2.8104750000000003,-2.91443544375
1,0,0,1,2,1,0,2,1,2,2,0,0,0,0,3,0.15000000000000002,-0.25,0.0,0.0,0.0,-0.5
1,0,0,1,3,1,0,2,1,2,2,0,0,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,2,0,1,1,0,2,2,0,0,0,0,4,0.8041571187500001,6.015376250000001,0.0,-0.99525,-1.49525,-0.5
1,0,0,0,3,0,1,1,0,2,2,0,1,0,0,4,-0.9050000000000002,1.995,-1.0,0.0,-0.75,0.0
2,1,0,0,2,1,0,1,0,2,2,0,0,0,0,4,3.6906804073284842,16.2760834408125,-1.98575,4.30834390509375,0.0,0.5
1,0,0,0,1,0,1,2,2,0,0,0,1,0,0,4,0.24975000000000003,6.99475,0.0,-0.905,-1.405,-0.5
2,1,0,0,2,0,1,1,0,1,1,0,0,0,0,4,0.1975,6.5,-1.0,0.0,0.0,0.0
1,0,0,1,2,0,0,2,1,0,0,0,1,0,0,5,1.6624349937500003,20.519684803284218,-1.805725,-3.45080551371875,-2.0543847424314063,-1.580922625
1,0,0,1,3,0,0,2,2,0,0,0,1,0,0,5,0.09499999999999986,4.99,-2.0,-2.5,-0.75,-1.0
1,0,0,0,3,0,0,2,2,2,1,1,0,0,0,3,2.0,3.0,0.0,-0.5,0.0,-1.4500000000000002
1,0,0,0,3,1,1,2,2,3,2,0,0,0,0,4,0.0,3.0,-2.0,0.0,0.0,-1.5
1,0,1,0,1,1,0,2,2,3,1,0,0,0,0,4,12.98631781112231,64.54299560850666,-10.555996868162467,-8.618896479140625,-8.921838402097652,-4.014925088613359
1,0,1,0,2,1,0,2,4,3,1,0,0,0,0,4,0.05,0.5,0.0,-0.5,0.0,-0.5
1,0,1,0,3,1,0,2,4,3,1,0,0,0,0,4,-1.0,1.995,0.0,0.0,-0.655,-1.0
1,0,0,1,1,0,0,2,3,2,1,0,0,0,0,5,0.7442500000000001,10.5194525,-2.99525,-1.8455,-2.15454875,0.0
1,0,0,0,3,0,0,2,2,0,0,1,0,0,2,2,-15.69576982,-1.8946333674999998,-8.8471071615125,-4.698,-10.000888506873752,-8.1482271975
1,0,0,0,2,0,1,2,2,0,0,0,0,0,0,2,0.49974999999999997,0.75,-1.0,-0.5,-0.75,-0.49524999999999997
1,0,0,0,3,1,1,2,3,2,1,0,0,0,0,2,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,0,1,1,1,0,2,3,3,1,0,0,0,1,1,0.05,0.0,-1.0,0.0,0.0,0.0
2,0,0,1,2,1,0,0,0,1,2,0,0,0,0,1,0.15000000000000002,1.0,0.0,0.0,0.0,0.0
